Date,Open,High,Low,Close,Adj Close,Volume
2016-10-13,168.869995,170.309998,168.460007,170.020004,154.157791,1919700
2016-10-14,170.990005,171.389999,170.300003,170.330002,154.438873,1512400
2016-10-17,170.539993,171.089996,169.940002,170.210007,154.330017,1229200
2016-10-18,171.679993,171.910004,169.839996,169.949997,154.094284,1185600
2016-10-19,170.800003,170.940002,169.660004,169.910004,154.058044,1164200
2016-10-20,169.570007,170.339996,168.990005,169.860001,154.012711,1210500
2016-10-21,168.110001,169.559998,167.720001,169.500000,153.686295,2013200
2016-10-24,172.649994,173.440002,170.899994,171.270004,155.291153,2668500
2016-10-25,169.470001,169.889999,165.110001,166.229996,150.721329,3826200
2016-10-26,165.690002,167.789993,165.410004,166.509995,150.975250,2174900
2016-10-27,166.869995,166.949997,165.279999,165.759995,150.295181,1486400
2016-10-28,166.550003,167.179993,165.139999,165.770004,150.304306,1934300
2016-10-31,166.460007,166.539993,165.179993,165.300003,149.878128,2289100
2016-11-01,165.399994,165.809998,163.850006,164.250000,148.926086,2455600
2016-11-02,164.699997,166.369995,163.910004,165.729996,150.268005,2233400
2016-11-03,166.139999,167.639999,165.259995,166.830002,151.265366,2505000
2016-11-04,167.210007,167.850006,166.419998,166.479996,150.948013,1927500
2016-11-07,168.149994,169.889999,167.979996,169.740005,153.903885,1930900
2016-11-08,169.899994,172.050003,169.779999,171.029999,155.073532,1955700
2016-11-09,165.839996,171.000000,165.839996,170.389999,154.493256,3659300
2016-11-10,170.160004,174.669998,169.789993,174.279999,158.020355,3280000
2016-11-11,174.050003,175.130005,173.729996,175.080002,158.745697,1868200
2016-11-14,175.229996,175.509995,171.899994,172.910004,156.778168,2607000
2016-11-15,173.160004,174.250000,171.910004,174.240005,157.984039,2177100
2016-11-16,173.130005,173.229996,171.570007,172.009995,156.962021,2022600
2016-11-17,172.009995,173.250000,172.009995,172.770004,157.655579,1783700
2016-11-18,172.509995,173.279999,172.289993,172.960007,157.828934,1711100
2016-11-21,171.419998,171.979996,170.720001,171.520004,156.514893,1993900
2016-11-22,171.669998,172.080002,171.279999,171.910004,156.870819,1553300
2016-11-23,172.080002,172.750000,171.759995,172.250000,157.181061,1477900
2016-11-25,172.210007,173.990005,172.210007,173.490005,158.312546,945800
2016-11-28,173.559998,173.770004,172.279999,172.500000,157.409134,1677700
2016-11-29,172.539993,173.289993,172.149994,172.770004,157.655579,1483200
2016-11-30,172.199997,173.190002,171.589996,171.740005,156.715652,2595800
2016-12-01,171.639999,172.740005,171.449997,172.630005,157.527817,1756900
2016-12-02,172.529999,173.690002,172.240005,172.429993,157.345291,1871500
2016-12-05,172.630005,172.949997,171.089996,171.619995,156.606125,2181300
2016-12-06,171.820007,172.029999,171.229996,171.800003,156.770432,1467500
2016-12-07,172.380005,176.059998,171.970001,176.050003,160.648621,3164300
2016-12-08,176.080002,176.350006,174.770004,175.880005,160.493469,1790700
2016-12-09,175.360001,178.869995,175.300003,178.490005,162.875137,2650400
2016-12-12,178.250000,179.809998,177.570007,179.639999,163.924545,2296100
2016-12-13,179.570007,180.059998,176.770004,178.830002,163.185394,2708600
2016-12-14,179.160004,179.389999,176.410004,176.600006,161.150513,2234200
2016-12-15,177.259995,177.580002,175.050003,176.020004,160.621231,2055600
2016-12-16,176.559998,178.500000,176.550003,177.449997,161.926132,3889700
2016-12-19,177.610001,178.669998,177.320007,178.160004,162.574020,1382000
2016-12-20,178.339996,179.330002,178.059998,178.649994,163.021149,1378200
2016-12-21,178.600006,179.529999,178.419998,178.429993,162.820389,1555900
2016-12-22,178.889999,179.460007,177.979996,179.199997,163.523041,1225600
2016-12-23,179.089996,179.289993,178.529999,178.750000,163.112411,731100
2016-12-27,178.660004,179.199997,178.570007,178.919998,163.267532,651000
2016-12-28,178.880005,179.449997,178.020004,178.080002,162.501038,1287900
2016-12-29,178.289993,179.139999,178.029999,178.410004,162.802170,1102000
2016-12-30,179.000000,179.479996,178.289993,178.570007,162.948181,1594200
2017-01-03,178.830002,180.000000,177.220001,178.050003,162.473648,2509300
2017-01-04,178.029999,178.899994,177.610001,178.320007,162.720047,1542000
2017-01-05,178.259995,179.139999,176.889999,177.710007,162.163406,1447800
2017-01-06,177.289993,178.600006,175.800003,178.229996,162.637924,1625000
2017-01-09,178.369995,178.380005,177.199997,177.270004,161.761902,1622600
2017-01-10,177.360001,177.490005,176.309998,176.580002,161.132248,2030100
2017-01-11,176.630005,178.449997,176.389999,177.889999,162.327637,1579600
2017-01-12,176.970001,177.699997,175.750000,177.440002,161.917023,1321800
2017-01-13,177.580002,177.910004,176.830002,177.389999,161.871384,1265500
2017-01-17,177.000000,177.679993,176.250000,177.259995,161.752747,1557500
2017-01-18,177.899994,179.440002,177.380005,178.490005,162.875137,1804600
2017-01-19,179.250000,179.800003,177.759995,178.679993,163.048523,1464400
2017-01-20,179.199997,179.460007,177.830002,178.490005,162.875137,1761900
2017-01-23,177.910004,178.990005,177.130005,178.509995,162.893402,1986800
2017-01-24,177.500000,177.759995,174.419998,175.970001,160.575577,3473200
2017-01-25,177.089996,178.630005,176.570007,176.729996,161.269104,3462600
2017-01-26,176.309998,177.229996,176.039993,176.820007,161.351273,2235900
2017-01-27,177.479996,177.979996,176.830002,177.479996,161.953491,1623700
2017-01-30,177.250000,177.729996,174.869995,175.419998,160.073730,1823100
2017-01-31,174.740005,175.460007,173.809998,174.820007,159.526215,1845500
2017-02-01,175.169998,175.800003,174.300003,175.169998,159.845566,2272900
2017-02-02,174.130005,174.779999,173.550003,174.179993,158.942215,3106800
2017-02-03,174.020004,175.300003,173.850006,175.039993,159.726974,2820500
2017-02-06,174.119995,176.199997,173.899994,175.100006,159.781708,1622800
2017-02-07,176.080002,176.399994,175.149994,175.759995,160.383972,1247400
2017-02-08,175.619995,177.600006,175.490005,177.070007,161.579361,2145700
2017-02-09,176.869995,178.550003,176.869995,178.179993,162.592270,2009700
2017-02-10,178.300003,179.580002,178.190002,179.000000,163.340546,1392400
2017-02-13,179.860001,181.380005,179.259995,181.020004,165.183823,1929800
2017-02-14,180.860001,182.000000,180.649994,181.600006,165.713089,2035900
2017-02-15,180.300003,181.830002,180.149994,181.699997,166.884109,1762900
2017-02-16,181.750000,183.460007,181.619995,183.410004,168.454697,2164000
2017-02-17,183.429993,183.600006,182.529999,182.949997,168.032181,1961500
2017-02-21,182.789993,183.619995,182.039993,183.369995,168.417923,1736300
2017-02-22,183.399994,186.119995,183.080002,186.039993,170.870224,2850900
2017-02-23,185.910004,187.460007,185.710007,187.190002,171.926453,2401600
2017-02-24,186.820007,188.410004,186.300003,187.410004,172.128494,2126300
2017-02-27,187.500000,187.550003,186.380005,186.910004,171.669296,1393800
2017-02-28,186.729996,187.500000,186.309998,186.350006,171.154968,1932100
2017-03-01,188.080002,190.539993,188.009995,189.860001,174.378708,2226200
2017-03-02,189.460007,190.100006,189.029999,189.889999,174.406296,1764000
2017-03-03,189.889999,190.240005,188.539993,189.309998,173.873581,1627400
2017-03-06,188.929993,189.240005,188.270004,188.899994,173.497025,1668700
2017-03-07,188.289993,189.259995,188.250000,189.089996,173.671524,1662300
2017-03-08,189.720001,190.210007,188.970001,189.509995,174.057297,1563700
2017-03-09,189.250000,190.389999,189.169998,189.899994,174.415466,1556700
2017-03-10,190.639999,191.240005,190.029999,191.210007,175.618668,2515000
2017-03-13,191.770004,191.960007,190.460007,191.520004,175.903366,1972700
2017-03-14,190.929993,191.440002,189.110001,190.330002,174.810425,1893600
2017-03-15,190.179993,191.860001,189.720001,191.199997,175.609497,2047000
2017-03-16,191.059998,191.639999,189.639999,190.309998,174.792053,1937100
2017-03-17,190.820007,192.360001,190.350006,192.360001,176.674911,4228100
2017-03-20,192.520004,193.500000,192.279999,193.009995,177.271866,2085600
2017-03-21,193.490005,193.490005,191.509995,192.130005,176.463654,1895100
2017-03-22,192.300003,192.880005,190.460007,192.220001,176.546341,1627300
2017-03-23,192.119995,192.970001,191.229996,192.139999,176.472809,1482000
2017-03-24,192.119995,192.619995,190.899994,191.509995,175.894196,1435400
2017-03-27,190.699997,191.000000,189.160004,190.429993,174.902267,1984600
2017-03-28,189.940002,191.490005,189.600006,190.990005,175.416611,2330200
2017-03-29,190.589996,191.279999,190.259995,190.679993,175.131851,1692200
2017-03-30,190.740005,191.490005,190.100006,191.279999,175.682953,1835400
2017-03-31,191.300003,192.399994,190.990005,191.330002,175.728867,1730000
2017-04-03,191.869995,192.169998,189.949997,190.720001,175.168625,1546700
2017-04-04,190.570007,190.979996,189.779999,190.190002,174.681793,1349900
2017-04-05,190.699997,192.419998,190.039993,190.240005,174.727753,1448700
2017-04-06,190.410004,191.020004,189.500000,189.889999,174.406296,1627400
2017-04-07,190.029999,190.559998,189.520004,189.990005,174.498154,1025200
2017-04-10,190.160004,190.520004,189.309998,189.710007,174.240982,1682700
2017-04-11,189.130005,190.089996,188.990005,190.070007,174.571625,1459600
2017-04-12,190.309998,190.490005,189.399994,189.699997,174.231796,1416100
2017-04-13,189.250000,189.860001,188.619995,188.649994,173.267410,1274400
2017-04-17,189.309998,190.360001,189.289993,190.360001,174.837952,1543600
2017-04-18,189.759995,190.839996,189.509995,190.220001,174.709396,1176900
2017-04-19,190.800003,191.130005,189.520004,189.830002,174.351166,1340400
2017-04-20,190.020004,192.110001,189.899994,191.160004,175.572754,1748200
2017-04-21,191.149994,191.619995,190.589996,191.500000,175.885040,2584200
2017-04-24,193.000000,194.449997,192.929993,194.229996,178.392426,2709600
2017-04-25,193.990005,195.610001,192.360001,195.130005,179.219025,4182200
2017-04-26,195.699997,196.899994,194.990005,195.000000,179.099640,2641200
2017-04-27,195.429993,196.539993,195.110001,196.110001,180.119095,1770200
2017-04-28,196.149994,197.119995,195.539993,195.830002,179.861938,2467100
2017-05-01,195.500000,195.729996,194.470001,194.809998,178.925110,1498500
2017-05-02,195.160004,196.529999,194.580002,196.529999,180.504883,2467200
2017-05-03,196.600006,197.869995,195.710007,197.630005,181.515167,2339500
2017-05-04,198.300003,199.539993,197.759995,199.509995,183.241882,2320800
2017-05-05,199.669998,199.899994,198.979996,199.399994,183.140854,1688600
2017-05-08,198.839996,199.149994,198.300003,198.649994,182.452026,1575900
2017-05-09,199.360001,199.360001,197.529999,197.960007,181.818253,1747800
2017-05-10,197.369995,197.589996,196.529999,196.639999,180.605896,2247700
2017-05-11,196.039993,196.940002,195.259995,196.750000,180.706940,1705000
2017-05-12,195.899994,197.119995,195.860001,196.570007,180.541611,1323100
2017-05-15,196.669998,197.740005,196.229996,197.630005,181.515167,1474500
2017-05-16,197.479996,197.940002,196.860001,197.910004,181.772339,1183600
2017-05-17,196.740005,196.740005,194.720001,194.839996,180.021454,1881800
2017-05-18,194.500000,195.820007,193.539993,195.240005,180.391022,1929000
2017-05-19,196.300003,196.300003,194.449997,195.800003,180.908447,1894700
2017-05-22,196.350006,198.669998,196.350006,198.509995,183.412338,1835900
2017-05-23,198.729996,198.970001,197.520004,197.729996,182.691681,1514200
2017-05-24,198.490005,198.529999,197.279999,197.490005,182.469925,1206400
2017-05-25,198.410004,199.610001,197.750000,199.539993,184.363998,1508000
2017-05-26,199.139999,200.690002,198.970001,200.669998,185.408081,1410600
2017-05-30,200.309998,203.029999,199.960007,202.440002,187.043472,2171100
2017-05-31,202.729996,204.470001,202.270004,204.470001,188.919083,3096800
2017-06-01,204.250000,204.899994,203.679993,204.350006,188.808182,2352700
2017-06-02,205.059998,207.389999,204.789993,206.699997,190.979462,1831900
2017-06-05,206.770004,207.330002,206.220001,206.220001,190.535950,1253100
2017-06-06,206.009995,206.660004,205.410004,205.410004,189.787582,1458800
2017-06-07,205.729996,205.869995,204.100006,205.009995,189.417984,1885600
2017-06-08,205.009995,206.029999,204.089996,205.940002,190.277283,2451300
2017-06-09,206.000000,206.970001,205.639999,206.929993,191.191956,1893100
2017-06-12,206.929993,208.419998,205.500000,207.389999,191.617004,2388200
2017-06-13,207.580002,209.669998,207.559998,209.110001,193.206161,1688800
2017-06-14,209.779999,210.789993,209.529999,210.009995,194.037720,1585300
2017-06-15,209.500000,211.320007,209.440002,211.289993,195.220352,1594100
2017-06-16,211.729996,213.460007,211.440002,213.240005,197.022049,3420600
2017-06-19,214.000000,214.000000,212.699997,213.360001,197.132904,1667600
2017-06-20,213.449997,214.570007,213.050003,213.360001,197.132904,1531200
2017-06-21,214.020004,214.020004,212.089996,212.860001,196.670944,1812900
2017-06-22,212.729996,213.119995,212.089996,212.220001,196.079620,1400400
2017-06-23,212.000000,213.169998,211.710007,212.899994,196.707916,1584900
2017-06-26,212.789993,213.470001,212.309998,212.610001,196.439972,1352100
2017-06-27,212.000000,212.500000,209.380005,209.779999,193.825195,2240200
2017-06-28,210.779999,211.179993,210.089996,210.619995,194.601349,1542900
2017-06-29,211.050003,211.050003,207.080002,207.850006,192.042007,1809900
2017-06-30,209.910004,209.910004,207.850006,208.190002,192.356140,1770000
2017-07-03,209.139999,210.339996,208.750000,209.830002,193.871429,1040200
2017-07-05,210.000000,210.240005,209.410004,209.759995,193.806717,1065300
2017-07-06,209.050003,209.720001,207.889999,208.020004,192.199066,1189900
2017-07-07,208.500000,210.149994,208.050003,209.589996,193.649658,1531000
2017-07-10,209.600006,211.740005,208.990005,210.490005,194.481216,1308400
2017-07-11,210.410004,211.199997,208.000000,209.660004,193.714355,1268100
2017-07-12,210.910004,212.779999,210.270004,211.300003,195.229599,1447900
2017-07-13,211.199997,212.000000,210.179993,211.089996,195.035568,1138800
2017-07-14,211.520004,212.240005,210.630005,211.770004,195.663879,1062000
2017-07-17,212.199997,212.199997,210.589996,211.679993,195.580704,1311300
2017-07-18,210.679993,211.520004,210.300003,211.309998,195.238861,1562600
2017-07-19,211.509995,212.110001,211.169998,212.100006,195.968781,825300
2017-07-20,212.210007,213.410004,212.059998,212.449997,196.292114,1347400
2017-07-21,211.649994,211.839996,209.479996,211.160004,195.100235,2246200
2017-07-24,211.199997,211.660004,210.000000,210.000000,194.028503,2165200
2017-07-25,202.649994,204.500000,197.169998,199.389999,184.225418,6593000
2017-07-26,200.449997,201.149994,198.550003,199.029999,183.892807,2922100
2017-07-27,199.139999,200.559998,197.669998,200.050003,184.835251,2174500
2017-07-28,200.789993,201.039993,198.690002,199.720001,184.530334,1488000
2017-07-31,200.000000,201.660004,199.809998,201.169998,185.870041,1833600
2017-08-01,202.289993,203.309998,201.759995,203.179993,187.727158,2015100
2017-08-02,203.190002,205.600006,202.820007,205.410004,189.787582,2029600
2017-08-03,205.910004,207.639999,205.119995,207.619995,191.829498,2054200
2017-08-04,207.949997,208.610001,206.110001,207.649994,191.857193,1522700
2017-08-07,207.899994,208.399994,206.679993,207.440002,191.663177,1172600
2017-08-08,206.830002,207.889999,205.690002,206.429993,190.729980,1856300
2017-08-09,206.690002,207.910004,205.589996,206.479996,190.776184,1622200
2017-08-10,205.619995,207.160004,205.179993,206.229996,190.545181,1571500
2017-08-11,206.850006,206.850006,205.630005,205.979996,190.314224,1452800
2017-08-14,206.660004,207.630005,206.070007,207.369995,191.598480,1264400
2017-08-15,207.000000,207.839996,206.509995,207.179993,191.422958,1048500
2017-08-16,207.210007,208.630005,206.619995,207.919998,192.106659,1704300
2017-08-17,207.789993,208.119995,205.279999,205.350006,189.732132,1396500
2017-08-18,205.350006,205.630005,203.449997,203.529999,188.050522,1838600
2017-08-21,203.800003,204.899994,203.009995,204.550003,188.992996,1567600
2017-08-22,205.199997,205.860001,204.630005,205.460007,189.833801,2091200
2017-08-23,204.050003,204.100006,202.320007,202.669998,188.333023,1267300
2017-08-24,203.889999,203.889999,201.960007,202.119995,187.821899,1230800
2017-08-25,203.440002,203.449997,202.050003,202.130005,187.831223,1238100
2017-08-28,202.779999,203.270004,201.850006,202.460007,188.137863,1174700
2017-08-29,202.199997,203.080002,201.330002,202.919998,188.565323,991300
2017-08-30,202.919998,203.690002,202.000000,203.690002,189.280853,1196200
2017-08-31,204.320007,204.619995,203.020004,204.320007,189.866302,1567900
2017-09-01,204.610001,204.910004,203.229996,203.559998,189.160065,1413000
2017-09-05,202.250000,202.529999,200.509995,200.979996,186.762573,1934500
2017-09-06,201.750000,202.250000,201.240005,202.050003,187.756882,2236200
2017-09-07,201.470001,204.710007,201.470001,204.460007,189.996399,1701500
2017-09-08,204.350006,206.119995,203.160004,205.690002,191.139359,1474000
2017-09-11,206.460007,209.779999,206.089996,209.559998,194.735611,1806700
2017-09-12,209.910004,210.960007,209.259995,209.639999,194.809937,1441200
2017-09-13,209.119995,210.289993,208.570007,209.490005,194.670563,1129600
2017-09-14,209.149994,211.910004,208.740005,211.429993,196.473297,1984200
2017-09-15,212.589996,214.119995,210.660004,213.350006,198.257507,3636400
2017-09-18,214.000000,214.039993,212.570007,213.759995,198.638489,1272400
2017-09-19,214.229996,214.649994,212.850006,213.559998,198.452637,1429700
2017-09-20,211.770004,212.600006,208.309998,210.509995,195.618408,2987200
2017-09-21,210.899994,211.619995,210.240005,210.440002,195.553360,1382400
2017-09-22,209.639999,211.300003,209.279999,210.759995,195.850723,1493300
2017-09-25,210.979996,211.220001,209.369995,210.729996,195.822845,1609200
2017-09-26,211.259995,212.830002,210.929993,211.029999,196.101593,1224600
2017-09-27,211.089996,211.380005,208.160004,209.479996,194.661270,1865100
2017-09-28,208.300003,209.880005,208.250000,209.550003,194.726334,2092800
2017-09-29,209.059998,209.899994,208.729996,209.899994,195.051544,1632200
2017-10-02,210.729996,212.789993,210.029999,212.759995,197.709229,1292100
2017-10-03,212.619995,214.600006,211.380005,214.570007,199.391220,1634900
2017-10-04,214.850006,216.940002,214.500000,216.520004,201.203262,1636400
2017-10-05,216.490005,217.610001,215.899994,216.369995,201.063858,1740500
2017-10-06,216.000000,216.539993,215.270004,216.520004,201.203262,1650800
2017-10-09,215.960007,217.210007,215.690002,216.679993,201.351929,1054600
2017-10-10,217.380005,217.600006,216.550003,216.750000,201.416977,1170900
2017-10-11,216.750000,216.860001,214.660004,216.509995,201.193970,2052900
2017-10-12,216.600006,217.639999,216.289993,217.589996,202.197571,1908000
2017-10-13,218.830002,219.759995,216.800003,217.720001,202.318375,1461600
2017-10-16,217.699997,218.729996,217.199997,218.720001,203.247635,1185200
2017-10-17,218.490005,218.720001,216.470001,217.750000,202.346222,2150800
2017-10-18,217.520004,218.639999,217.369995,218.270004,202.829453,1413600
2017-10-19,218.490005,219.250000,217.470001,219.240005,203.730850,1369000
2017-10-20,219.949997,221.320007,219.190002,221.320007,205.663696,1647800
2017-10-23,221.759995,222.779999,221.199997,221.550003,205.877411,2161300
2017-10-24,229.000000,238.899994,228.990005,234.649994,218.050735,6508400
2017-10-25,235.009995,237.940002,233.940002,237.679993,220.866379,4114500
2017-10-26,238.259995,238.800003,232.309998,232.940002,216.461685,3385000
2017-10-27,234.229996,234.949997,232.550003,234.740005,218.134384,2000400
2017-10-30,233.660004,233.660004,230.639999,231.020004,214.677551,2722600
2017-10-31,231.380005,231.600006,229.809998,230.190002,213.906219,1908200
2017-11-01,231.000000,231.759995,229.110001,230.179993,213.896957,1389900
2017-11-02,230.240005,232.800003,229.550003,232.229996,215.801895,1609500
2017-11-03,231.559998,232.580002,230.919998,232.220001,215.792633,1582700
2017-11-06,232.220001,232.630005,230.149994,230.309998,214.017746,1334700
2017-11-07,230.380005,230.770004,229.139999,230.050003,213.776138,1553600
2017-11-08,229.839996,230.649994,229.380005,229.830002,213.571716,1510200
2017-11-09,228.539993,229.399994,227.050003,228.389999,212.233536,1575800
2017-11-10,227.470001,228.440002,226.160004,227.449997,211.360062,1295800
2017-11-13,226.729996,228.429993,226.259995,228.220001,212.075592,1765300
2017-11-14,228.139999,229.960007,226.750000,229.330002,213.107071,1393200
2017-11-15,228.070007,228.509995,226.039993,227.399994,211.313599,1512100
2017-11-16,227.789993,229.990005,227.789993,229.419998,213.190689,1224800
2017-11-17,228.429993,229.919998,227.740005,229.360001,213.134949,1741800
2017-11-20,229.899994,233.589996,229.550003,231.490005,215.114273,1700000
2017-11-21,232.210007,235.710007,232.210007,234.089996,217.530350,2122600
2017-11-22,233.059998,233.860001,231.399994,231.580002,216.283539,1371800
2017-11-24,232.029999,232.039993,230.809998,231.380005,216.096741,659100
2017-11-27,231.750000,234.529999,231.130005,234.000000,218.543671,1780800
2017-11-28,234.119995,235.940002,233.380005,235.630005,220.065979,1871700
2017-11-29,236.050003,238.190002,235.639999,238.009995,222.288788,1754600
2017-11-30,238.860001,243.449997,237.690002,243.139999,227.079941,4003400
2017-12-01,243.190002,243.630005,239.149994,241.149994,225.221405,2232300
2017-12-04,243.050003,244.229996,238.509995,239.259995,223.456223,2468700
2017-12-05,240.220001,240.259995,237.860001,238.259995,222.522293,1543100
2017-12-06,240.330002,241.080002,236.970001,238.669998,222.905212,1924100
2017-12-07,238.449997,241.289993,237.929993,240.300003,224.427551,1367100
2017-12-08,240.000000,241.009995,237.490005,238.130005,222.400894,1999800
2017-12-11,239.190002,240.210007,237.860001,239.300003,223.493607,1742900
2017-12-12,236.580002,241.679993,236.119995,236.580002,220.953262,2766300
2017-12-13,236.910004,239.589996,236.630005,239.110001,223.316132,2707900
2017-12-14,240.320007,240.800003,237.809998,238.080002,222.354172,1984700
2017-12-15,239.190002,239.679993,237.649994,238.000000,222.279465,4518700
2017-12-18,238.580002,240.009995,237.149994,238.419998,222.671738,2237300
2017-12-19,239.470001,239.740005,236.899994,238.389999,222.643677,1868900
2017-12-20,238.199997,238.470001,236.490005,236.919998,221.270782,1621600
2017-12-21,236.000000,237.250000,234.410004,234.779999,219.272141,2241600
2017-12-22,235.360001,236.080002,234.279999,234.729996,219.225449,1280600
2017-12-26,235.080002,236.279999,235.029999,235.449997,219.897888,789100
2017-12-27,235.520004,236.539993,234.839996,236.199997,220.598343,970500
2017-12-28,236.940002,237.080002,235.279999,235.720001,220.150070,1189700
2017-12-29,236.479996,237.309998,235.369995,235.369995,219.823166,1343900
2018-01-02,235.779999,237.070007,232.809998,235.639999,220.075348,2931000
2018-01-03,235.070007,235.729996,233.289993,235.630005,220.065979,2193700
2018-01-04,237.000000,239.440002,236.470001,238.710007,222.942566,2243100
2018-01-05,238.649994,240.899994,237.740005,240.570007,224.679718,1835900
2018-01-08,239.380005,240.940002,239.179993,239.789993,223.951233,1869000
2018-01-09,239.600006,241.779999,239.339996,241.279999,225.342819,1695100
2018-01-10,241.000000,242.570007,240.029999,241.139999,225.212051,1640900
2018-01-11,240.740005,242.339996,239.750000,242.309998,226.304779,1487700
2018-01-12,243.070007,246.000000,242.500000,244.470001,228.322113,1974300
2018-01-16,245.300003,247.190002,243.830002,244.740005,228.574249,2411100
2018-01-17,246.850006,248.529999,245.800003,248.110001,231.721664,2519000
2018-01-18,248.130005,249.000000,244.919998,245.910004,229.666992,2233500
2018-01-19,246.630005,248.500000,245.600006,248.179993,231.787033,2013500
2018-01-22,247.130005,247.889999,245.080002,247.300003,230.965179,1660500
2018-01-23,246.910004,247.259995,245.119995,246.309998,230.040573,1822700
2018-01-24,247.990005,248.539993,246.250000,247.690002,231.329407,3471000
2018-01-25,250.000000,254.800003,247.100006,252.360001,235.690948,3507900
2018-01-26,253.429993,259.769989,253.389999,258.630005,241.546799,3730600
2018-01-29,258.510010,259.339996,255.970001,256.010010,239.099869,2306300
2018-01-30,255.600006,255.690002,251.410004,251.539993,234.925110,2412600
2018-01-31,251.490005,253.130005,249.600006,250.500000,233.953796,3136400
2018-02-01,247.440002,250.089996,246.179993,247.940002,231.562897,2665500
2018-02-02,246.429993,248.750000,244.880005,245.169998,228.975861,3925700
2018-02-05,243.500000,244.399994,226.009995,231.440002,216.152786,6590500
2018-02-06,227.509995,234.570007,226.809998,233.630005,218.198105,5108100
2018-02-07,233.190002,237.520004,232.820007,233.190002,217.787155,2885600
2018-02-08,233.160004,233.309998,222.649994,222.889999,208.167526,3751300
2018-02-09,224.610001,226.960007,218.179993,225.210007,210.334290,4518600
2018-02-12,227.490005,230.380005,226.100006,229.190002,214.051392,3290400
2018-02-13,229.710007,231.970001,228.929993,231.360001,216.078079,2523600
2018-02-14,229.449997,232.869995,228.470001,232.000000,216.675781,2337800
2018-02-15,233.309998,234.899994,230.880005,234.869995,220.649673,2127500
2018-02-16,234.970001,238.440002,233.389999,236.669998,222.340683,2221800
2018-02-20,234.539993,236.669998,233.910004,235.070007,220.837570,2675900
2018-02-21,234.710007,237.860001,232.100006,232.179993,218.122528,2561400
2018-02-22,232.429993,237.369995,232.259995,236.000000,221.711258,2284500
2018-02-23,236.850006,237.889999,234.389999,237.020004,222.669495,1616700
2018-02-26,239.009995,244.860001,238.509995,244.139999,229.358414,3086800
2018-02-27,244.610001,244.669998,240.720001,240.779999,226.201843,1778300
2018-02-28,241.639999,242.279999,235.399994,235.509995,221.250900,2461400
2018-03-01,236.149994,236.830002,229.529999,231.339996,217.333389,3487100
2018-03-02,229.750000,231.270004,226.330002,230.369995,216.422119,2912800
2018-03-05,230.000000,233.710007,228.529999,232.809998,218.714371,2235300
2018-03-06,234.050003,235.919998,230.800003,233.660004,219.512924,2091100
2018-03-07,231.220001,236.220001,230.589996,235.570007,221.307312,2213800
2018-03-08,236.350006,237.690002,234.119995,236.339996,222.030685,1955200
2018-03-09,238.000000,241.369995,236.169998,241.350006,226.737350,1840900
2018-03-12,242.100006,243.100006,239.300003,239.800003,225.281189,2151300
2018-03-13,240.899994,242.970001,236.889999,237.570007,223.186203,2009900
2018-03-14,238.800003,239.320007,233.850006,234.289993,220.104767,2239700
2018-03-15,235.220001,238.080002,234.199997,235.869995,221.589127,1770500
2018-03-16,235.669998,238.169998,235.669998,237.220001,222.857407,4858000
2018-03-19,236.009995,236.330002,230.259995,231.559998,217.540070,2621700
2018-03-20,232.119995,234.389999,231.580002,232.449997,218.376175,1728000
2018-03-21,233.000000,237.220001,232.309998,234.139999,219.963867,1588300
2018-03-22,232.039993,232.119995,222.800003,223.169998,209.658051,4295500
2018-03-23,223.500000,224.270004,215.270004,215.360001,202.320923,4221200
2018-03-26,217.860001,220.800003,215.179993,220.240005,206.905457,3574000
2018-03-27,221.020004,221.860001,214.729996,215.869995,202.800018,2696700
2018-03-28,217.229996,219.660004,214.910004,216.539993,203.429459,2522900
2018-03-29,217.789993,221.380005,217.460007,219.520004,206.229019,2643000
2018-04-02,218.050003,218.720001,209.470001,212.619995,199.746811,3840800
2018-04-03,213.000000,216.460007,210.929993,216.330002,203.232178,3006800
2018-04-04,212.389999,217.919998,211.119995,217.559998,204.387711,2488800
2018-04-05,218.639999,220.309998,216.559998,218.669998,205.430496,2879900
2018-04-06,217.399994,218.850006,211.000000,212.250000,199.399200,2503900
2018-04-09,213.750000,216.860001,212.399994,212.809998,199.925308,2186100
2018-04-10,215.320007,218.710007,215.229996,216.979996,203.842819,2857400
2018-04-11,214.199997,215.889999,213.500000,214.330002,201.353287,1819800
2018-04-12,215.720001,217.679993,215.009995,216.419998,203.316742,2292900
2018-04-13,218.089996,218.679993,214.460007,215.520004,202.471222,2034500
2018-04-16,217.199997,219.270004,216.589996,217.699997,204.519226,2060500
2018-04-17,219.149994,221.690002,218.740005,220.089996,206.764526,1853500
2018-04-18,220.389999,221.009995,219.160004,219.520004,206.229019,1599300
2018-04-19,218.039993,219.300003,217.029999,218.850006,205.599594,1453100
2018-04-20,218.410004,220.279999,216.740005,217.750000,204.566208,2634300
2018-04-23,218.020004,218.729996,214.750000,215.880005,202.809433,2520700
2018-04-24,206.500000,206.500000,196.889999,201.130005,188.952499,11671400
2018-04-25,201.100006,201.750000,197.009995,198.839996,186.801117,6205400
2018-04-26,198.679993,199.630005,196.169998,197.089996,185.157074,4124300
2018-04-27,196.770004,197.110001,194.399994,196.119995,184.245819,3354800
2018-04-30,196.960007,198.339996,194.179993,194.389999,182.620560,4008700
